transaction_id,date_key,store_location,product_category,product_detail,transaction_qty,unit_price,total_amount
1280,2023-01-03,Lower Manhattan,Coffee,Brazilian Sm,1,"2,2","2,2"
1281,2023-01-03,Hell's Kitchen,Coffee,Latte,1,"3,75","3,75"
1282,2023-01-03,Astoria,Tea,Morning Sunrise Chai Lg,2,4,8
1283,2023-01-03,Hell's Kitchen,Tea,Spicy Eye Opener Chai Rg,1,"2,55","2,55"
1284,2023-01-03,Lower Manhattan,Coffee,Brazilian Sm,2,"2,2","4,4"
1285,2023-01-03,Astoria,Tea,Serenity Green Tea Rg,1,"2,5","2,5"
1286,2023-01-03,Astoria,Coffee,Brazilian Lg,1,"3,5","3,5"
1287,2023-01-03,Lower Manhattan,Tea,Serenity Green Tea Lg,2,3,6
1288,2023-01-03,Hell's Kitchen,Coffee,Our Old Time Diner Blend Rg,2,"2,5",5
1289,2023-01-03,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,1,"3,1","3,1"
1290,2023-01-03,Astoria,Tea,Earl Grey Lg,1,3,3
1291,2023-01-03,Astoria,Drinking Chocolate,Dark chocolate Lg,2,"4,5",9
1292,2023-01-03,Lower Manhattan,Tea,Earl Grey Lg,1,3,3
1293,2023-01-03,Astoria,Drinking Chocolate,Dark chocolate Lg,2,"4,5",9
1294,2023-01-03,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg,2,"4,75","9,5"
1295,2023-01-03,Astoria,Coffee,Our Old Time Diner Blend Lg,1,3,3
1296,2023-01-03,Astoria,Coffee,Our Old Time Diner Blend Lg,1,3,3
1297,2023-01-03,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Rg,1,"3,75","3,75"
1298,2023-01-03,Hell's Kitchen,Tea,Peppermint Lg,1,3,3
1299,2023-01-03,Lower Manhattan,Tea,Serenity Green Tea Rg,1,"2,5","2,5"
1300,2023-01-03,Astoria,Tea,Earl Grey Lg,1,3,3
1301,2023-01-03,Astoria,Bakery,Ginger Scone,1,"3,25","3,25"
1302,2023-01-03,Astoria,Coffee,Brazilian Lg,2,"3,5",7
1303,2023-01-03,Hell's Kitchen,Tea,Earl Grey Rg,2,"2,5",5
1304,2023-01-03,Hell's Kitchen,Tea,Traditional Blend Chai Lg,2,3,6
1305,2023-01-03,Lower Manhattan,Coffee,Ethiopia Lg,1,"3,5","3,5"
1306,2023-01-03,Lower Manhattan,Bakery,Chocolate Chip Biscotti,1,"3,5","3,5"
1307,2023-01-03,Astoria,Drinking Chocolate,Dark chocolate Rg,2,"3,5",7
1308,2023-01-03,Hell's Kitchen,Drinking Chocolate,Dark chocolate Rg,2,"3,5",7
1309,2023-01-03,Hell's Kitchen,Tea,English Breakfast Lg,2,3,6
1310,2023-01-03,Hell's Kitchen,Tea,English Breakfast Rg,2,"2,5",5
1311,2023-01-03,Hell's Kitchen,Bakery,Ginger Biscotti,1,"3,5","3,5"
1312,2023-01-03,Astoria,Coffee,Latte Rg,2,"4,25","8,5"
1313,2023-01-03,Astoria,Coffee,Columbian Medium Roast Lg,2,3,6
1314,2023-01-03,Lower Manhattan,Tea,Peppermint Lg,1,3,3
1315,2023-01-03,Hell's Kitchen,Tea,Earl Grey Rg,2,"2,5",5
1316,2023-01-03,Astoria,Coffee,Latte Rg,1,"4,25","4,25"
1317,2023-01-03,Lower Manhattan,Coffee,Jamaican Coffee River Rg,2,"3,1","6,2"
1318,2023-01-03,Astoria,Coffee,Columbian Medium Roast Lg,2,3,6
1319,2023-01-03,Lower Manhattan,Tea,Lemon Grass Rg,1,"2,5","2,5"
1320,2023-01-03,Lower Manhattan,Coffee,Jamaican Coffee River Rg,2,"3,1","6,2"
1321,2023-01-03,Lower Manhattan,Bakery,Ginger Biscotti,1,"3,5","3,5"
1322,2023-01-03,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm,1,2,2
1323,2023-01-03,Astoria,Drinking Chocolate,Dark chocolate Lg,1,"4,5","4,5"
1324,2023-01-03,Astoria,Bakery,Chocolate Chip Biscotti,1,"3,5","3,5"
1325,2023-01-03,Astoria,Coffee,Our Old Time Diner Blend Sm,2,2,4
1326,2023-01-03,Astoria,Tea,Morning Sunrise Chai Rg,1,"2,5","2,5"
1327,2023-01-03,Lower Manhattan,Tea,Spicy Eye Opener Chai Rg,2,"2,55","5,1"
1328,2023-01-03,Lower Manhattan,Bakery,Ginger Biscotti,1,"3,5","3,5"
1329,2023-01-03,Astoria,Coffee,Our Old Time Diner Blend Rg,2,"2,5",5
1330,2023-01-03,Lower Manhattan,Tea,Lemon Grass Rg,2,"2,5",5
1331,2023-01-03,Lower Manhattan,Bakery,"Scottish Cream Scone ",1,"4,5","4,5"
1332,2023-01-03,Astoria,Coffee,Espresso shot,2,3,6
1333,2023-01-03,Astoria,Tea,English Breakfast Lg,2,3,6
1334,2023-01-03,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg,1,"4,75","4,75"
1335,2023-01-03,Astoria,Tea,Earl Grey Lg,2,3,6
1336,2023-01-03,Astoria,Bakery,Croissant,1,"3,5","3,5"
1337,2023-01-03,Astoria,Coffee,Our Old Time Diner Blend Rg,2,"2,5",5
1338,2023-01-03,Astoria,Coffee,Jamaican Coffee River Sm,1,"2,45","2,45"
1339,2023-01-03,Astoria,Tea,Morning Sunrise Chai Lg,1,4,4
1340,2023-01-03,Hell's Kitchen,Tea,Peppermint Rg,1,"2,5","2,5"
1341,2023-01-03,Hell's Kitchen,Bakery,Cranberry Scone,1,"3,25","3,25"
1342,2023-01-03,Astoria,Coffee,Latte,1,"3,75","3,75"
1343,2023-01-03,Lower Manhattan,Tea,Lemon Grass Lg,1,3,3
1344,2023-01-03,Lower Manhattan,Bakery,Ginger Biscotti,1,"3,5","3,5"
1345,2023-01-03,Hell's Kitchen,Coffee,Espresso shot,1,3,3
1346,2023-01-03,Astoria,Tea,Earl Grey Rg,2,"2,5",5
1347,2023-01-03,Hell's Kitchen,Coffee,Columbian Medium Roast Rg,1,"2,5","2,5"
1348,2023-01-03,Astoria,Tea,Morning Sunrise Chai Lg,1,4,4
1349,2023-01-03,Hell's Kitchen,Tea,Morning Sunrise Chai Rg,1,"2,5","2,5"
1350,2023-01-03,Astoria,Tea,Lemon Grass Lg,2,3,6
1351,2023-01-03,Astoria,Coffee,Brazilian Rg,2,3,6
1352,2023-01-03,Hell's Kitchen,Tea,Lemon Grass Rg,2,"2,5",5
1353,2023-01-03,Hell's Kitchen,Bakery,Almond Croissant,1,"3,75","3,75"
1354,2023-01-03,Astoria,Tea,Morning Sunrise Chai Rg,1,"2,5","2,5"
1355,2023-01-03,Astoria,Bakery,Croissant,1,"3,5","3,5"
1356,2023-01-03,Astoria,Coffee,Brazilian Lg,2,"3,5",7
1357,2023-01-03,Astoria,Tea,English Breakfast Rg,2,"2,5",5
1358,2023-01-03,Astoria,Tea,Spicy Eye Opener Chai Lg,2,"3,1","6,2"
1359,2023-01-03,Hell's Kitchen,Tea,Spicy Eye Opener Chai Lg,1,"3,1","3,1"
1360,2023-01-03,Astoria,Tea,Peppermint Lg,1,3,3
1361,2023-01-03,Hell's Kitchen,Coffee,Columbian Medium Roast Lg,1,3,3
1362,2023-01-03,Astoria,Tea,Morning Sunrise Chai Lg,1,4,4
1363,2023-01-03,Astoria,Coffee,Brazilian Rg,2,3,6
1364,2023-01-03,Astoria,Tea,English Breakfast Lg,2,3,6
1365,2023-01-03,Astoria,Tea,Spicy Eye Opener Chai Rg,1,"2,55","2,55"
1366,2023-01-03,Lower Manhattan,Coffee,Latte,2,"3,75","7,5"
1367,2023-01-03,Astoria,Drinking Chocolate,Dark chocolate Lg,2,"4,5",9
1368,2023-01-03,Astoria,Tea,English Breakfast Lg,2,3,6
1369,2023-01-03,Astoria,Coffee,Espresso shot,1,3,3
1370,2023-01-03,Hell's Kitchen,Coffee,Latte Rg,1,"4,25","4,25"
1371,2023-01-03,Hell's Kitchen,Tea,Lemon Grass Rg,1,"2,5","2,5"
1372,2023-01-03,Hell's Kitchen,Tea,Spicy Eye Opener Chai Rg,1,"2,55","2,55"
1373,2023-01-03,Hell's Kitchen,Coffee,Latte Rg,1,"4,25","4,25"
1374,2023-01-03,Astoria,Coffee,Our Old Time Diner Blend Lg,2,3,6
1375,2023-01-03,Lower Manhattan,Tea,Morning Sunrise Chai Rg,2,"2,5",5
1376,2023-01-03,Lower Manhattan,Bakery,Ginger Scone,1,"3,25","3,25"
1377,2023-01-03,Lower Manhattan,Tea,English Breakfast Rg,2,"2,5",5
1378,2023-01-03,Astoria,Tea,Spicy Eye Opener Chai Lg,2,"3,1","6,2"
1379,2023-01-03,Hell's Kitchen,Tea,Morning Sunrise Chai Rg,2,"2,5",5
1380,2023-01-03,Lower Manhattan,Coffee,Cappuccino Lg,1,"4,25","4,25"
1381,2023-01-03,Lower Manhattan,Coffee,Jamaican Coffee River Rg,2,"3,1","6,2"
1382,2023-01-03,Lower Manhattan,Bakery,Chocolate Croissant,1,"3,75","3,75"
1383,2023-01-03,Astoria,Tea,Spicy Eye Opener Chai Lg,2,"3,1","6,2"
1384,2023-01-03,Lower Manhattan,Drinking Chocolate,Dark chocolate Lg,2,"4,5",9
1385,2023-01-03,Astoria,Coffee,Latte,2,"3,75","7,5"
1386,2023-01-03,Lower Manhattan,Coffee,Jamaican Coffee River Lg,2,"3,75","7,5"
1387,2023-01-03,Lower Manhattan,Bakery,Jumbo Savory Scone,1,"3,75","3,75"
1388,2023-01-03,Lower Manhattan,Coffee,Brazilian Rg,2,3,6
1389,2023-01-03,Astoria,Coffee,Ethiopia Rg,2,3,6
1390,2023-01-03,Hell's Kitchen,Tea,Lemon Grass Rg,2,"2,5",5
1391,2023-01-03,Hell's Kitchen,Coffee,Our Old Time Diner Blend Rg,2,"2,5",5
1392,2023-01-03,Hell's Kitchen,Bakery,Ginger Biscotti,1,"3,5","3,5"
1393,2023-01-03,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,1,"3,1","3,1"
1394,2023-01-03,Hell's Kitchen,Tea,Traditional Blend Chai Rg,2,"2,5",5
1395,2023-01-03,Astoria,Coffee,Brazilian Lg,2,"3,5",7
1396,2023-01-03,Hell's Kitchen,Coffee,Espresso shot,1,3,3
1397,2023-01-03,Astoria,Coffee,Espresso shot,2,3,6
1398,2023-01-03,Hell's Kitchen,Tea,Peppermint Lg,2,3,6
1399,2023-01-03,Hell's Kitchen,Coffee,Brazilian Sm,1,"2,2","2,2"
1400,2023-01-03,Lower Manhattan,Coffee,Ethiopia Sm,2,"2,2","4,4"
1401,2023-01-03,Astoria,Coffee,Cappuccino Lg,1,"4,25","4,25"
1402,2023-01-03,Astoria,Coffee,Cappuccino,1,"3,75","3,75"
1403,2023-01-03,Astoria,Bakery,Ginger Biscotti,1,"3,5","3,5"
1404,2023-01-03,Astoria,Coffee,Jamaican Coffee River Lg,2,"3,75","7,5"
1405,2023-01-03,Lower Manhattan,Tea,Earl Grey Lg,1,3,3
1406,2023-01-03,Hell's Kitchen,Drinking Chocolate,Dark chocolate Lg,2,"4,5",9
1407,2023-01-03,Astoria,Coffee,Brazilian Lg,1,"3,5","3,5"
1408,2023-01-03,Astoria,Bakery,Cranberry Scone,1,"3,25","3,25"
1409,2023-01-03,Astoria,Coffee,Espresso shot,1,3,3
1410,2023-01-03,Astoria,Coffee,Brazilian Rg,2,3,6
1411,2023-01-03,Astoria,Tea,Morning Sunrise Chai Lg,1,4,4
1412,2023-01-03,Astoria,Bakery,Chocolate Chip Biscotti,1,"3,5","3,5"
1413,2023-01-03,Hell's Kitchen,Coffee,Our Old Time Diner Blend Lg,2,3,6
1414,2023-01-03,Hell's Kitchen,Bakery,"Scottish Cream Scone ",1,"4,5","4,5"
1415,2023-01-03,Lower Manhattan,Tea,Spicy Eye Opener Chai Rg,2,"2,55","5,1"
1416,2023-01-03,Hell's Kitchen,Coffee,Brazilian Lg,1,"3,5","3,5"
1417,2023-01-03,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Rg,1,"3,75","3,75"
1418,2023-01-03,Hell's Kitchen,Coffee,Ouro Brasileiro shot,2,3,6
1419,2023-01-03,Lower Manhattan,Tea,Serenity Green Tea Lg,2,3,6
1420,2023-01-03,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,2,"3,1","6,2"
1421,2023-01-03,Hell's Kitchen,Bakery,Ginger Scone,1,"3,25","3,25"
1422,2023-01-03,Astoria,Tea,Peppermint Rg,2,"2,5",5
1423,2023-01-03,Astoria,Tea,Lemon Grass Rg,1,"2,5","2,5"
1424,2023-01-03,Hell's Kitchen,Tea,Peppermint Rg,1,"2,5","2,5"
1425,2023-01-03,Astoria,Coffee,Jamaican Coffee River Sm,1,"2,45","2,45"
1426,2023-01-03,Lower Manhattan,Tea,Earl Grey Lg,1,3,3
1427,2023-01-03,Astoria,Tea,Morning Sunrise Chai Rg,1,"2,5","2,5"
1428,2023-01-03,Hell's Kitchen,Tea,Traditional Blend Chai Rg,1,"2,5","2,5"
1429,2023-01-03,Lower Manhattan,Tea,Spicy Eye Opener Chai Lg,2,"3,1","6,2"
1430,2023-01-03,Lower Manhattan,Coffee,Jamaican Coffee River Lg,2,"3,75","7,5"
1431,2023-01-03,Hell's Kitchen,Coffee,Cappuccino Lg,1,"4,25","4,25"
1432,2023-01-03,Hell's Kitchen,Bakery,Chocolate Chip Biscotti,1,"3,5","3,5"
1433,2023-01-03,Astoria,Tea,English Breakfast Rg,1,"2,5","2,5"
1434,2023-01-03,Astoria,Bakery,Cranberry Scone,1,"3,25","3,25"
1435,2023-01-03,Astoria,Coffee,Our Old Time Diner Blend Lg,1,3,3
1436,2023-01-03,Astoria,Tea,Traditional Blend Chai Lg,1,3,3
1437,2023-01-03,Lower Manhattan,Tea,Lemon Grass Lg,2,3,6
1438,2023-01-03,Hell's Kitchen,Coffee,Ouro Brasileiro shot,2,3,6
1439,2023-01-03,Astoria,Coffee,Brazilian Sm,1,"2,2","2,2"
1440,2023-01-03,Lower Manhattan,Tea,English Breakfast Lg,1,3,3
1441,2023-01-03,Lower Manhattan,Bakery,Croissant,1,"3,5","3,5"
1442,2023-01-03,Astoria,Tea,Serenity Green Tea Lg,1,3,3
1443,2023-01-03,Astoria,Tea,Serenity Green Tea Rg,1,"2,5","2,5"
1444,2023-01-03,Astoria,Bakery,Hazelnut Biscotti,1,"3,25","3,25"
1445,2023-01-03,Lower Manhattan,Coffee,Ethiopia Rg,2,3,6
1446,2023-01-03,Hell's Kitchen,Coffee,Columbian Medium Roast Lg,2,3,6
1447,2023-01-03,Hell's Kitchen,Tea,English Breakfast Rg,2,"2,5",5
1448,2023-01-03,Hell's Kitchen,Bakery,Oatmeal Scone,1,3,3
1449,2023-01-03,Astoria,Tea,English Breakfast Rg,2,"2,5",5
1450,2023-01-03,Lower Manhattan,Coffee,Espresso shot,2,3,6
1451,2023-01-03,Hell's Kitchen,Tea,Peppermint Lg,2,3,6
1452,2023-01-03,Astoria,Tea,Spicy Eye Opener Chai Lg,1,"3,1","3,1"
1453,2023-01-03,Lower Manhattan,Coffee,Jamaican Coffee River Sm,2,"2,45","4,9"
1454,2023-01-03,Lower Manhattan,Drinking Chocolate,Dark chocolate Rg,1,"3,5","3,5"
1455,2023-01-03,Lower Manhattan,Bakery,"Scottish Cream Scone ",1,"4,5","4,5"
1456,2023-01-03,Hell's Kitchen,Coffee,Ethiopia Rg,2,3,6
1457,2023-01-03,Lower Manhattan,Tea,Serenity Green Tea Lg,1,3,3
1458,2023-01-03,Lower Manhattan,Bakery,Jumbo Savory Scone,1,"3,75","3,75"
1459,2023-01-03,Hell's Kitchen,Tea,English Breakfast Rg,1,"2,5","2,5"
1460,2023-01-03,Astoria,Tea,Morning Sunrise Chai Rg,2,"2,5",5
1461,2023-01-03,Astoria,Coffee,Columbian Medium Roast Rg,1,"2,5","2,5"
1462,2023-01-03,Astoria,Coffee,Cappuccino Lg,2,"4,25","8,5"
1463,2023-01-03,Astoria,Coffee,Columbian Medium Roast Rg,2,"2,5",5
1464,2023-01-03,Hell's Kitchen,Coffee,Latte,2,"3,75","7,5"
1465,2023-01-03,Lower Manhattan,Coffee,Ethiopia Sm,2,"2,2","4,4"
1466,2023-01-03,Astoria,Coffee,Brazilian Lg,2,"3,5",7
1467,2023-01-03,Lower Manhattan,Coffee,Our Old Time Diner Blend Sm,2,2,4
1468,2023-01-03,Astoria,Coffee,Brazilian Sm,2,"2,2","4,4"
1469,2023-01-03,Astoria,Bakery,Jumbo Savory Scone,1,"3,75","3,75"
1470,2023-01-03,Astoria,Coffee,Our Old Time Diner Blend Sm,2,2,4
1471,2023-01-03,Hell's Kitchen,Tea,Morning Sunrise Chai Rg,1,"2,5","2,5"
1472,2023-01-03,Hell's Kitchen,Bakery,Ginger Biscotti,1,"3,5","3,5"
1473,2023-01-03,Lower Manhattan,Coffee,Latte,2,"3,75","7,5"
1474,2023-01-03,Hell's Kitchen,Coffee,Ethiopia Sm,1,"2,2","2,2"
1475,2023-01-03,Astoria,Tea,Lemon Grass Lg,2,3,6
1476,2023-01-03,Astoria,Tea,Traditional Blend Chai Lg,1,3,3
1477,2023-01-03,Hell's Kitchen,Tea,Peppermint Rg,1,"2,5","2,5"
1478,2023-01-03,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,1,"3,75","3,75"
1479,2023-01-03,Astoria,Bakery,Hazelnut Biscotti,1,"3,25","3,25"
1480,2023-01-03,Hell's Kitchen,Coffee,Our Old Time Diner Blend Rg,1,"2,5","2,5"
1481,2023-01-03,Hell's Kitchen,Tea,Lemon Grass Lg,2,3,6
1482,2023-01-03,Astoria,Tea,Morning Sunrise Chai Lg,1,4,4
1483,2023-01-03,Astoria,Tea,Morning Sunrise Chai Rg,2,"2,5",5
1484,2023-01-03,Hell's Kitchen,Drinking Chocolate,Dark chocolate Rg,1,"3,5","3,5"
1485,2023-01-03,Lower Manhattan,Coffee,Columbian Medium Roast Rg,2,"2,5",5
1486,2023-01-03,Hell's Kitchen,Coffee,Ouro Brasileiro shot,1,3,3
1487,2023-01-03,Hell's Kitchen,Bakery,Oatmeal Scone,1,3,3
1488,2023-01-03,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg,2,"4,75","9,5"
1489,2023-01-03,Hell's Kitchen,Bakery,Chocolate Chip Biscotti,1,"3,5","3,5"
1490,2023-01-03,Lower Manhattan,Tea,Morning Sunrise Chai Rg,2,"2,5",5
1491,2023-01-03,Hell's Kitchen,Drinking Chocolate,Dark chocolate Lg,1,"4,5","4,5"
1492,2023-01-03,Lower Manhattan,Tea,Morning Sunrise Chai Lg,2,4,8
1493,2023-01-03,Lower Manhattan,Drinking Chocolate,Dark chocolate Lg,1,"4,5","4,5"
1494,2023-01-03,Hell's Kitchen,Coffee,Brazilian Lg,1,"3,5","3,5"
1495,2023-01-03,Astoria,Tea,Lemon Grass Lg,1,3,3
1496,2023-01-03,Astoria,Tea,Spicy Eye Opener Chai Rg,1,"2,55","2,55"
1497,2023-01-03,Hell's Kitchen,Coffee,Jamaican Coffee River Sm,1,"2,45","2,45"
1498,2023-01-03,Lower Manhattan,Coffee,Columbian Medium Roast Lg,1,3,3
1499,2023-01-03,Lower Manhattan,Drinking Chocolate,Dark chocolate Rg,1,"3,5","3,5"
1500,2023-01-03,Hell's Kitchen,Tea,Serenity Green Tea Rg,2,"2,5",5
1501,2023-01-03,Lower Manhattan,Coffee,Ouro Brasileiro shot,2,3,6
1502,2023-01-03,Astoria,Drinking Chocolate,Dark chocolate Lg,2,"4,5",9
1503,2023-01-03,Astoria,Coffee,Cappuccino,2,"3,75","7,5"
1504,2023-01-03,Hell's Kitchen,Coffee,Our Old Time Diner Blend Lg,2,3,6
1505,2023-01-03,Lower Manhattan,Coffee,Brazilian Rg,1,3,3
1506,2023-01-03,Astoria,Coffee,Brazilian Sm,1,"2,2","2,2"
1507,2023-01-03,Astoria,Coffee,Brazilian Lg,2,"3,5",7
1508,2023-01-03,Lower Manhattan,Coffee,Latte,2,"3,75","7,5"
1509,2023-01-03,Hell's Kitchen,Tea,Serenity Green Tea Lg,1,3,3
1510,2023-01-03,Astoria,Tea,Serenity Green Tea Lg,1,3,3
1511,2023-01-03,Astoria,Bakery,Chocolate Chip Biscotti,1,"3,5","3,5"
1512,2023-01-03,Lower Manhattan,Tea,Peppermint Lg,1,3,3
1513,2023-01-03,Astoria,Drinking Chocolate,Dark chocolate Rg,1,"3,5","3,5"
1514,2023-01-03,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Rg,1,"3,75","3,75"
1515,2023-01-03,Hell's Kitchen,Bakery,Chocolate Chip Biscotti,1,"3,5","3,5"
1516,2023-01-03,Astoria,Tea,Lemon Grass Lg,1,3,3
1517,2023-01-03,Hell's Kitchen,Tea,Serenity Green Tea Rg,1,"2,5","2,5"
1518,2023-01-03,Astoria,Coffee,Espresso shot,1,3,3
1519,2023-01-03,Hell's Kitchen,Tea,Serenity Green Tea Rg,2,"2,5",5
1520,2023-01-03,Lower Manhattan,Coffee,Latte Rg,1,"4,25","4,25"
1521,2023-01-03,Lower Manhattan,Bakery,Oatmeal Scone,1,3,3
1522,2023-01-03,Hell's Kitchen,Coffee,Brazilian Sm,2,"2,2","4,4"
1523,2023-01-03,Hell's Kitchen,Tea,Traditional Blend Chai Lg,2,3,6
1524,2023-01-03,Hell's Kitchen,Bakery,Croissant,1,"3,5","3,5"
1525,2023-01-03,Hell's Kitchen,Tea,Traditional Blend Chai Lg,1,3,3
1526,2023-01-03,Astoria,Tea,English Breakfast Lg,2,3,6
1527,2023-01-03,Hell's Kitchen,Tea,Serenity Green Tea Rg,2,"2,5",5
1528,2023-01-03,Lower Manhattan,Coffee,Brazilian Lg,2,"3,5",7
1529,2023-01-03,Lower Manhattan,Bakery,Ginger Scone,1,"3,25","3,25"
1530,2023-01-03,Astoria,Tea,Morning Sunrise Chai Rg,1,"2,5","2,5"
1531,2023-01-03,Astoria,Coffee,Jamaican Coffee River Lg,2,"3,75","7,5"
1532,2023-01-03,Hell's Kitchen,Tea,Earl Grey Rg,1,"2,5","2,5"
1533,2023-01-03,Hell's Kitchen,Coffee,Ethiopia Rg,1,3,3
1534,2023-01-03,Hell's Kitchen,Bakery,Chocolate Croissant,1,"3,75","3,75"
1535,2023-01-03,Astoria,Tea,Morning Sunrise Chai Rg,1,"2,5","2,5"
1536,2023-01-03,Astoria,Tea,Earl Grey Lg,2,3,6
1537,2023-01-03,Lower Manhattan,Coffee,Columbian Medium Roast Lg,1,3,3
1538,2023-01-03,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Lg,1,"4,75","4,75"
1539,2023-01-03,Lower Manhattan,Bakery,Croissant,1,"3,5","3,5"
1540,2023-01-03,Hell's Kitchen,Coffee,Ethiopia Rg,1,3,3
1541,2023-01-03,Hell's Kitchen,Bakery,Jumbo Savory Scone,1,"3,75","3,75"
1542,2023-01-03,Astoria,Coffee,Jamaican Coffee River Lg,2,"3,75","7,5"
1543,2023-01-03,Hell's Kitchen,Coffee,Columbian Medium Roast Sm,2,2,4
1544,2023-01-03,Hell's Kitchen,Bakery,Almond Croissant,1,"3,75","3,75"
1545,2023-01-03,Lower Manhattan,Coffee,Ethiopia Rg,1,3,3
1546,2023-01-03,Hell's Kitchen,Coffee,Brazilian Rg,2,3,6
1547,2023-01-03,Hell's Kitchen,Coffee,Ethiopia Lg,1,"3,5","3,5"
1548,2023-01-03,Astoria,Coffee,Brazilian Sm,2,"2,2","4,4"
1549,2023-01-03,Lower Manhattan,Tea,Morning Sunrise Chai Rg,1,"2,5","2,5"
1550,2023-01-03,Astoria,Coffee,Our Old Time Diner Blend Sm,1,2,2
1551,2023-01-03,Lower Manhattan,Tea,Serenity Green Tea Rg,1,"2,5","2,5"
1552,2023-01-03,Lower Manhattan,Bakery,Chocolate Croissant,1,"3,75","3,75"
1553,2023-01-03,Astoria,Tea,Spicy Eye Opener Chai Lg,2,"3,1","6,2"
1554,2023-01-03,Lower Manhattan,Tea,Peppermint Lg,1,3,3
1555,2023-01-03,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg,1,"4,75","4,75"
1556,2023-01-03,Lower Manhattan,Coffee,Our Old Time Diner Blend Rg,2,"2,5",5
1557,2023-01-03,Lower Manhattan,Bakery,Oatmeal Scone,1,3,3
1558,2023-01-03,Astoria,Coffee,Columbian Medium Roast Lg,1,3,3
1559,2023-01-03,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm,2,2,4
1560,2023-01-03,Hell's Kitchen,Tea,Serenity Green Tea Lg,2,3,6
1561,2023-01-03,Hell's Kitchen,Tea,Traditional Blend Chai Lg,2,3,6
1562,2023-01-03,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg,1,"4,75","4,75"
1563,2023-01-03,Astoria,Coffee,Jamaican Coffee River Sm,1,"2,45","2,45"
1564,2023-01-03,Lower Manhattan,Tea,Spicy Eye Opener Chai Lg,2,"3,1","6,2"
1565,2023-01-03,Lower Manhattan,Coffee,Brazilian Sm,1,"2,2","2,2"
1566,2023-01-03,Lower Manhattan,Bakery,Jumbo Savory Scone,1,"3,75","3,75"
1567,2023-01-03,Astoria,Coffee,Cappuccino Lg,1,"4,25","4,25"
1568,2023-01-03,Astoria,Coffee,Ethiopia Sm,1,"2,2","2,2"
1569,2023-01-03,Lower Manhattan,Drinking Chocolate,Dark chocolate Rg,1,"3,5","3,5"
1570,2023-01-03,Hell's Kitchen,Drinking Chocolate,Dark chocolate Rg,2,"3,5",7
1571,2023-01-03,Hell's Kitchen,Bakery,"Scottish Cream Scone ",1,"4,5","4,5"
1572,2023-01-03,Lower Manhattan,Tea,Spicy Eye Opener Chai Rg,1,"2,55","2,55"
1573,2023-01-03,Hell's Kitchen,Coffee,Latte Rg,2,"4,25","8,5"
1574,2023-01-03,Hell's Kitchen,Tea,Spicy Eye Opener Chai Lg,1,"3,1","3,1"
1575,2023-01-03,Lower Manhattan,Coffee,Brazilian Sm,1,"2,2","2,2"
1576,2023-01-03,Hell's Kitchen,Tea,Traditional Blend Chai Rg,1,"2,5","2,5"
1577,2023-01-03,Astoria,Tea,Lemon Grass Rg,1,"2,5","2,5"
1578,2023-01-03,Lower Manhattan,Tea,Morning Sunrise Chai Rg,2,"2,5",5
1579,2023-01-03,Lower Manhattan,Tea,Spicy Eye Opener Chai Rg,1,"2,55","2,55"
1580,2023-01-03,Lower Manhattan,Coffee,Ouro Brasileiro shot,2,3,6
1581,2023-01-03,Hell's Kitchen,Tea,Traditional Blend Chai Rg,1,"2,5","2,5"
1582,2023-01-03,Hell's Kitchen,Bakery,Croissant,1,"3,5","3,5"
1583,2023-01-03,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,1,"3,75","3,75"
1584,2023-01-03,Hell's Kitchen,Tea,Traditional Blend Chai Rg,2,"2,5",5
1585,2023-01-03,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,2,"3,75","7,5"
1586,2023-01-03,Astoria,Tea,English Breakfast Rg,2,"2,5",5
1587,2023-01-03,Astoria,Coffee,Columbian Medium Roast Sm,2,2,4
1588,2023-01-03,Hell's Kitchen,Coffee,Brazilian Sm,2,"2,2","4,4"
1589,2023-01-03,Lower Manhattan,Coffee,Columbian Medium Roast Sm,1,2,2
1590,2023-01-03,Lower Manhattan,Coffee,Brazilian Lg,2,"3,5",7
1591,2023-01-03,Lower Manhattan,Bakery,Oatmeal Scone,1,3,3
1592,2023-01-03,Hell's Kitchen,Tea,Spicy Eye Opener Chai Rg,1,"2,55","2,55"
1593,2023-01-03,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Lg,1,"4,75","4,75"
1594,2023-01-03,Hell's Kitchen,Tea,Earl Grey Rg,2,"2,5",5
